Order ID,Customer Name,Product Name,Category,Order Date,Ship Date,Region,Country,Sales Channel,Quantity,Price per Unit,Total Sales,Profit Margin (%),Order Status,Customer Rating
AMZ18283,Customer 4027,Product 977,Home,2021-10-09,2021-10-19,Africa,Germany,Offline,5,484.39,2421.95,9.49,Pending,2.5
AMZ18284,Customer 3273,Product 623,Electronics,2024-10-15,2024-10-25,Europe,Canada,Online,17,396.95,6748.15,28.8,Cancelled,3.5
AMZ18285,Customer 4962,Product 37,Home,2021-04-04,2021-04-12,Australia,Brazil,Online,12,420.5,5046.0,32.8,Returned,2.5
AMZ18286,Customer 4723,Product 991,Toys,2021-04-26,2021-04-28,Asia,Australia,Online,10,99.44,994.4,28.89,Pending,2.0
AMZ18287,Customer 4991,Product 543,Sports,2021-01-31,2021-02-04,Australia,Australia,Online,7,264.33,1850.31,43.87,Delivered,2.8
AMZ18288,Customer 4591,Product 285,Electronics,2022-12-31,2023-01-07,Europe,India,Offline,20,50.43,1008.6,8.36,Returned,3.2
AMZ18289,Customer 3650,Product 462,Clothing,2021-02-07,2021-02-17,Africa,Germany,Offline,16,332.54,5320.64,23.06,Pending,3.4
AMZ18290,Customer 36,Product 383,Beauty,2020-12-15,2020-12-23,Australia,Australia,Offline,4,279.47,1117.88,6.0,Delivered,2.1
AMZ18291,Customer 280,Product 893,Books,2024-10-01,2024-10-09,Asia,United States,Online,6,431.29,2587.74,21.37,Cancelled,3.5
AMZ18292,Customer 1643,Product 67,Sports,2023-02-09,2023-02-16,Europe,India,Online,7,53.45,374.15,13.24,Pending,3.8
AMZ18293,Customer 1069,Product 906,Beauty,2020-07-07,2020-07-16,North America,Australia,Online,16,62.3,996.8,32.63,Cancelled,4.3
AMZ18294,Customer 3504,Product 382,Toys,2022-08-06,2022-08-08,Africa,India,Offline,8,445.78,3566.24,21.15,Delivered,1.5
AMZ18295,Customer 1329,Product 715,Toys,2023-06-23,2023-06-25,South America,Brazil,Offline,11,254.94,2804.34,14.07,Delivered,2.6
AMZ18296,Customer 796,Product 834,Books,2020-02-09,2020-02-17,Australia,United States,Offline,1,197.39,197.39,14.78,Cancelled,4.6
AMZ18297,Customer 679,Product 501,Clothing,2023-05-05,2023-05-09,North America,Germany,Offline,2,381.89,763.78,5.18,Delivered,2.1
AMZ18298,Customer 2405,Product 940,Clothing,2022-02-09,2022-02-16,North America,India,Offline,2,393.59,787.18,42.9,Cancelled,1.9
AMZ18299,Customer 2369,Product 664,Electronics,2024-11-12,2024-11-18,Asia,India,Offline,1,281.02,281.02,25.22,Returned,4.4
AMZ18300,Customer 4521,Product 966,Home,2023-01-09,2023-01-11,North America,United Kingdom,Online,9,376.92,3392.28,14.51,Cancelled,2.9
AMZ18301,Customer 4447,Product 899,Beauty,2024-11-21,2024-11-30,Africa,India,Offline,10,421.46,4214.6,36.81,Delivered,1.2
AMZ18302,Customer 1694,Product 465,Toys,2020-09-11,2020-09-18,Asia,United States,Offline,9,244.63,2201.67,49.75,Pending,3.0
AMZ18303,Customer 4838,Product 690,Books,2021-04-18,2021-04-24,Australia,United States,Online,4,269.2,1076.8,10.77,Pending,4.3
AMZ18304,Customer 3884,Product 992,Home,2020-06-05,2020-06-11,Europe,Canada,Offline,16,262.39,4198.24,35.07,Cancelled,2.1
AMZ18305,Customer 4924,Product 934,Home,2023-02-06,2023-02-13,North America,Canada,Offline,16,135.18,2162.88,14.64,Pending,2.4
AMZ18306,Customer 1441,Product 913,Toys,2023-04-14,2023-04-18,North America,Brazil,Offline,5,209.4,1047.0,20.95,Returned,5.0
AMZ18307,Customer 4475,Product 449,Books,2022-11-05,2022-11-11,Africa,Germany,Online,9,88.89,800.01,18.73,Returned,1.1
AMZ18308,Customer 459,Product 811,Electronics,2023-07-11,2023-07-12,Asia,India,Online,7,452.76,3169.32,27.65,Delivered,3.6
AMZ18309,Customer 2939,Product 743,Home,2024-11-11,2024-11-21,Australia,United States,Offline,15,243.53,3652.95,26.73,Cancelled,1.0
AMZ18310,Customer 4767,Product 352,Books,2023-04-24,2023-04-25,South America,United States,Online,19,231.65,4401.35,48.83,Returned,1.3
AMZ18311,Customer 2231,Product 712,Home,2021-03-13,2021-03-17,Australia,Brazil,Offline,10,51.74,517.4,18.12,Delivered,4.3
AMZ18312,Customer 4842,Product 348,Electronics,2024-11-16,2024-11-24,Europe,United States,Offline,17,460.08,7821.36,17.68,Delivered,4.9
AMZ18313,Customer 1807,Product 391,Electronics,2022-04-14,2022-04-23,Africa,United States,Offline,1,70.63,70.63,16.83,Pending,3.2
AMZ18314,Customer 3678,Product 361,Beauty,2020-04-03,2020-04-10,South America,Australia,Offline,7,150.01,1050.07,33.1,Returned,1.9
AMZ18315,Customer 3176,Product 608,Toys,2024-12-02,2024-12-10,Africa,Germany,Online,11,338.13,3719.43,20.78,Delivered,4.1
AMZ18316,Customer 2307,Product 400,Beauty,2022-05-31,2022-06-05,Asia,India,Offline,2,46.68,93.36,26.89,Returned,2.0
AMZ18317,Customer 2835,Product 869,Toys,2024-08-06,2024-08-16,North America,Canada,Offline,4,90.17,360.68,37.32,Pending,2.1
AMZ18318,Customer 3064,Product 279,Books,2020-06-02,2020-06-08,Asia,Germany,Offline,5,191.98,959.9,20.39,Pending,2.6
AMZ18319,Customer 3631,Product 578,Electronics,2023-08-13,2023-08-16,Asia,Brazil,Offline,16,21.65,346.4,21.91,Cancelled,4.9
AMZ18320,Customer 4825,Product 205,Toys,2022-11-15,2022-11-25,Australia,United States,Online,19,459.41,8728.79,26.03,Pending,2.4
AMZ18321,Customer 1699,Product 539,Home,2020-02-09,2020-02-19,Europe,Australia,Online,9,471.25,4241.25,14.41,Cancelled,2.8
AMZ18322,Customer 744,Product 874,Books,2020-11-18,2020-11-20,North America,United States,Offline,15,121.67,1825.05,45.85,Pending,2.4
AMZ18323,Customer 3417,Product 292,Books,2021-12-25,2021-12-26,South America,India,Offline,17,356.18,6055.06,26.54,Delivered,3.6
AMZ18324,Customer 645,Product 282,Toys,2021-05-28,2021-06-02,Asia,Australia,Offline,20,406.68,8133.6,18.6,Delivered,2.5
AMZ18325,Customer 1328,Product 225,Books,2022-05-27,2022-06-01,North America,United Kingdom,Online,4,363.16,1452.64,43.18,Cancelled,1.6
AMZ18326,Customer 2438,Product 407,Books,2024-10-08,2024-10-13,Africa,India,Offline,7,470.55,3293.85,47.31,Returned,1.6
AMZ18327,Customer 1374,Product 130,Clothing,2022-07-20,2022-07-23,Australia,Australia,Offline,13,48.5,630.5,47.63,Returned,4.7
AMZ18328,Customer 1112,Product 906,Electronics,2021-07-07,2021-07-11,Africa,Brazil,Offline,5,154.4,772.0,12.87,Delivered,3.4
AMZ18329,Customer 2715,Product 183,Sports,2024-04-21,2024-05-01,North America,India,Online,12,189.42,2273.04,11.5,Returned,4.1
AMZ18330,Customer 3587,Product 111,Electronics,2020-08-12,2020-08-13,Africa,Canada,Offline,4,355.12,1420.48,25.51,Returned,2.2
AMZ18331,Customer 3990,Product 195,Clothing,2020-11-24,2020-11-29,Africa,Brazil,Offline,11,474.46,5219.06,20.29,Pending,3.9
AMZ18332,Customer 1441,Product 941,Books,2022-10-30,2022-11-07,Australia,Germany,Online,3,83.94,251.82,34.38,Delivered,1.7
AMZ18333,Customer 4464,Product 998,Electronics,2024-12-22,2024-12-24,North America,Australia,Offline,8,354.52,2836.16,40.33,Returned,3.7
AMZ18334,Customer 2161,Product 445,Beauty,2023-05-27,2023-06-02,Australia,United Kingdom,Online,4,185.67,742.68,11.89,Delivered,3.5
AMZ18335,Customer 4335,Product 35,Sports,2020-07-30,2020-08-09,Asia,United States,Offline,5,97.27,486.35,13.05,Pending,1.7
AMZ18336,Customer 3319,Product 44,Electronics,2022-09-28,2022-10-01,Africa,Brazil,Online,14,246.34,3448.76,31.73,Delivered,3.3
AMZ18337,Customer 3952,Product 815,Electronics,2024-05-20,2024-05-28,Australia,United States,Offline,17,156.84,2666.28,28.72,Cancelled,2.2
AMZ18338,Customer 4490,Product 678,Toys,2021-03-10,2021-03-19,Europe,Australia,Offline,12,326.4,3916.8,5.83,Returned,3.5
AMZ18339,Customer 4859,Product 532,Books,2024-01-27,2024-02-01,Europe,Australia,Online,16,49.36,789.76,15.51,Pending,2.3
AMZ18340,Customer 2541,Product 8,Toys,2023-08-11,2023-08-14,Australia,Australia,Offline,9,82.61,743.49,33.62,Pending,4.5
AMZ18341,Customer 221,Product 829,Books,2020-10-07,2020-10-14,North America,Brazil,Offline,10,172.91,1729.1,44.52,Returned,3.6
AMZ18342,Customer 1222,Product 610,Books,2022-09-19,2022-09-25,Australia,Canada,Online,8,58.11,464.88,41.69,Returned,3.0
AMZ18343,Customer 3576,Product 185,Clothing,2023-07-13,2023-07-14,North America,India,Online,9,139.67,1257.03,26.47,Pending,3.4
AMZ18344,Customer 3754,Product 320,Home,2021-05-10,2021-05-15,Africa,India,Offline,15,452.48,6787.2,35.24,Cancelled,4.6
AMZ18345,Customer 3910,Product 17,Clothing,2024-05-01,2024-05-03,Africa,United Kingdom,Online,8,339.92,2719.36,10.93,Cancelled,3.1
AMZ18346,Customer 4663,Product 692,Books,2023-01-24,2023-01-27,Asia,United Kingdom,Offline,5,437.87,2189.35,46.32,Delivered,4.0
AMZ18347,Customer 1949,Product 769,Home,2020-06-18,2020-06-27,Asia,United Kingdom,Online,1,30.59,30.59,11.54,Returned,3.1
AMZ18348,Customer 1920,Product 577,Home,2020-06-20,2020-06-24,North America,Brazil,Online,6,244.13,1464.78,13.27,Pending,2.0
AMZ18349,Customer 1936,Product 269,Home,2023-07-28,2023-08-02,Australia,Canada,Online,4,436.73,1746.92,5.07,Pending,1.6
AMZ18350,Customer 4844,Product 722,Electronics,2023-03-24,2023-03-26,Australia,Australia,Online,12,276.67,3320.04,8.16,Cancelled,5.0
AMZ18351,Customer 2605,Product 880,Home,2023-01-31,2023-02-05,Australia,India,Offline,12,459.85,5518.2,23.49,Pending,3.3
AMZ18352,Customer 4512,Product 622,Toys,2024-05-01,2024-05-08,Europe,Canada,Online,6,167.89,1007.34,41.77,Cancelled,2.1
AMZ18353,Customer 4214,Product 90,Books,2024-07-29,2024-08-07,Asia,Australia,Online,6,140.97,845.82,44.19,Returned,2.4
AMZ18354,Customer 2889,Product 621,Home,2023-05-17,2023-05-26,Australia,Brazil,Offline,13,451.85,5874.05,6.1,Returned,2.8
AMZ18355,Customer 275,Product 146,Home,2021-09-21,2021-09-23,Australia,India,Offline,12,16.31,195.72,12.22,Delivered,1.8
AMZ18356,Customer 135,Product 755,Clothing,2023-06-23,2023-06-28,Australia,Canada,Offline,9,282.12,2539.08,14.72,Pending,3.6
AMZ18357,Customer 4138,Product 726,Home,2023-05-25,2023-06-02,North America,Australia,Online,18,493.83,8888.94,44.74,Returned,3.6
AMZ18358,Customer 2441,Product 610,Clothing,2024-08-04,2024-08-09,Europe,Germany,Online,8,127.27,1018.16,13.1,Delivered,3.5
AMZ18359,Customer 670,Product 769,Books,2021-07-15,2021-07-22,North America,Germany,Online,16,295.64,4730.24,27.76,Cancelled,5.0
AMZ18360,Customer 620,Product 120,Books,2024-12-17,2024-12-22,North America,Germany,Online,8,308.86,2470.88,6.04,Delivered,1.8
AMZ18361,Customer 4972,Product 216,Beauty,2022-09-03,2022-09-07,Europe,Germany,Online,11,366.73,4034.03,40.96,Returned,4.7
AMZ18362,Customer 4558,Product 730,Clothing,2021-01-16,2021-01-24,Africa,India,Online,19,256.19,4867.61,35.17,Cancelled,3.4
AMZ18363,Customer 3455,Product 20,Sports,2021-09-05,2021-09-10,South America,India,Offline,10,155.52,1555.2,6.56,Returned,4.0
AMZ18364,Customer 3934,Product 21,Sports,2024-08-12,2024-08-16,North America,India,Offline,11,91.07,1001.77,32.74,Pending,3.3
AMZ18365,Customer 4943,Product 941,Beauty,2022-08-01,2022-08-02,South America,United Kingdom,Offline,10,27.15,271.5,11.02,Cancelled,3.7
AMZ18366,Customer 899,Product 806,Electronics,2024-01-06,2024-01-13,Africa,Australia,Online,20,194.5,3890.0,22.46,Delivered,1.4
AMZ18367,Customer 277,Product 505,Books,2020-09-04,2020-09-13,South America,United States,Online,14,243.52,3409.28,12.73,Delivered,2.3
AMZ18368,Customer 4491,Product 135,Books,2020-02-26,2020-03-03,Africa,India,Online,18,395.32,7115.76,38.7,Cancelled,2.6
AMZ18369,Customer 1128,Product 610,Sports,2023-08-29,2023-09-03,North America,United States,Offline,13,487.67,6339.71,45.64,Returned,3.3
AMZ18370,Customer 3149,Product 43,Toys,2022-02-26,2022-03-07,North America,Canada,Online,17,278.11,4727.87,33.52,Returned,2.4
AMZ18371,Customer 3059,Product 358,Toys,2021-03-10,2021-03-19,Asia,Brazil,Online,4,279.28,1117.12,18.45,Pending,1.6
AMZ18372,Customer 2740,Product 697,Books,2021-10-07,2021-10-08,Asia,United Kingdom,Offline,4,52.34,209.36,18.41,Delivered,2.8
AMZ18373,Customer 4451,Product 391,Sports,2022-10-24,2022-10-25,South America,Canada,Offline,4,152.74,610.96,45.81,Delivered,3.7
AMZ18374,Customer 1075,Product 10,Electronics,2024-09-07,2024-09-09,Africa,Australia,Offline,19,170.57,3240.83,43.79,Cancelled,1.9
AMZ18375,Customer 394,Product 101,Sports,2023-05-05,2023-05-08,Europe,Brazil,Online,7,37.01,259.07,24.77,Pending,3.0
AMZ18376,Customer 4761,Product 984,Clothing,2024-06-25,2024-06-28,Australia,Australia,Offline,19,394.82,7501.58,33.64,Delivered,3.1
AMZ18377,Customer 3503,Product 834,Electronics,2023-08-12,2023-08-13,South America,United Kingdom,Online,20,256.95,5139.0,44.44,Delivered,3.9
AMZ18378,Customer 1588,Product 462,Beauty,2021-04-14,2021-04-21,Africa,Brazil,Offline,15,48.09,721.35,34.63,Delivered,3.6
AMZ18379,Customer 822,Product 626,Toys,2021-04-06,2021-04-14,Europe,Australia,Offline,20,261.09,5221.8,13.07,Delivered,5.0
AMZ18380,Customer 382,Product 477,Sports,2022-06-22,2022-06-28,Africa,United States,Offline,8,42.0,336.0,49.97,Delivered,1.4
AMZ18381,Customer 3468,Product 582,Beauty,2024-03-21,2024-03-29,Europe,United States,Online,6,174.22,1045.32,33.54,Pending,1.8
AMZ18382,Customer 1646,Product 920,Home,2024-07-29,2024-08-05,South America,Brazil,Online,19,390.94,7427.86,24.04,Pending,4.8
AMZ18383,Customer 3512,Product 169,Toys,2022-06-19,2022-06-21,North America,Canada,Offline,5,299.29,1496.45,28.22,Pending,4.6
AMZ18384,Customer 1475,Product 944,Sports,2022-10-18,2022-10-20,North America,Canada,Offline,18,459.64,8273.52,36.48,Cancelled,1.2
AMZ18385,Customer 3382,Product 568,Clothing,2020-10-21,2020-10-26,South America,United States,Online,3,105.48,316.44,27.22,Cancelled,4.5
AMZ18386,Customer 4093,Product 602,Electronics,2024-08-07,2024-08-09,North America,Germany,Online,13,331.14,4304.82,38.88,Delivered,3.0
AMZ18387,Customer 2369,Product 711,Home,2023-09-24,2023-09-28,Europe,United States,Online,16,338.41,5414.56,23.67,Cancelled,2.4
AMZ18388,Customer 2411,Product 852,Toys,2020-12-23,2020-12-29,South America,Brazil,Online,7,381.33,2669.31,36.51,Returned,1.4
AMZ18389,Customer 489,Product 872,Beauty,2022-01-31,2022-02-08,Australia,Brazil,Online,3,429.24,1287.72,37.45,Cancelled,3.2
AMZ18390,Customer 4463,Product 193,Beauty,2023-03-19,2023-03-22,Asia,Canada,Online,13,379.76,4936.88,22.4,Returned,4.9
AMZ18391,Customer 1305,Product 447,Beauty,2024-11-28,2024-12-02,North America,Germany,Online,16,487.59,7801.44,11.33,Delivered,4.4
AMZ18392,Customer 226,Product 590,Home,2021-10-22,2021-10-24,Africa,India,Offline,3,160.28,480.84,48.6,Pending,3.3
AMZ18393,Customer 2958,Product 670,Sports,2022-02-11,2022-02-13,North America,United Kingdom,Online,3,57.27,171.81,6.12,Cancelled,1.8
AMZ18394,Customer 2304,Product 827,Electronics,2022-07-03,2022-07-09,North America,Canada,Online,13,242.03,3146.39,18.36,Returned,4.0
AMZ18395,Customer 957,Product 248,Books,2024-03-12,2024-03-21,Australia,United States,Offline,6,298.11,1788.66,44.16,Cancelled,2.9
AMZ18396,Customer 2995,Product 443,Sports,2023-03-15,2023-03-23,Africa,Germany,Online,2,47.87,95.74,30.2,Delivered,3.1
AMZ18397,Customer 4278,Product 24,Toys,2020-11-08,2020-11-17,Africa,Canada,Offline,7,125.83,880.81,20.41,Returned,1.9
AMZ18398,Customer 143,Product 737,Home,2021-04-20,2021-04-25,Africa,India,Offline,19,369.42,7018.98,31.96,Cancelled,4.9
AMZ18399,Customer 1023,Product 8,Home,2023-06-01,2023-06-06,Africa,United States,Online,9,173.7,1563.3,48.45,Pending,4.1
AMZ18400,Customer 2937,Product 677,Beauty,2024-08-23,2024-09-02,Asia,Australia,Offline,10,203.9,2039.0,5.46,Cancelled,2.7
AMZ18401,Customer 736,Product 887,Toys,2020-08-02,2020-08-12,South America,United Kingdom,Online,13,31.45,408.85,17.56,Delivered,1.3
AMZ18402,Customer 1241,Product 726,Sports,2023-01-11,2023-01-15,Africa,United Kingdom,Offline,11,27.43,301.73,17.44,Delivered,1.5
AMZ18403,Customer 4114,Product 580,Electronics,2021-01-05,2021-01-11,Europe,Germany,Online,7,24.11,168.77,31.41,Cancelled,3.0
AMZ18404,Customer 2815,Product 664,Clothing,2023-02-03,2023-02-10,South America,Australia,Offline,3,450.4,1351.2,16.08,Returned,4.2
AMZ18405,Customer 111,Product 286,Electronics,2024-04-21,2024-04-29,South America,Australia,Offline,12,363.2,4358.4,30.82,Delivered,1.2
AMZ18406,Customer 3212,Product 309,Beauty,2024-05-03,2024-05-04,Europe,Brazil,Offline,3,337.42,1012.26,30.82,Pending,2.4
AMZ18407,Customer 2605,Product 15,Home,2021-09-25,2021-10-02,North America,India,Offline,4,232.36,929.44,38.66,Cancelled,3.1
AMZ18408,Customer 3223,Product 291,Sports,2020-01-12,2020-01-14,Europe,United Kingdom,Online,12,177.83,2133.96,7.5,Delivered,2.1
AMZ18409,Customer 1669,Product 304,Electronics,2022-01-05,2022-01-11,Australia,United States,Online,15,168.16,2522.4,21.03,Delivered,1.9
AMZ18410,Customer 4468,Product 87,Beauty,2020-08-28,2020-09-05,South America,Australia,Offline,5,8.1,40.5,24.17,Returned,3.8
AMZ18411,Customer 2381,Product 371,Sports,2023-07-26,2023-07-29,Africa,United States,Online,13,103.24,1342.12,44.32,Returned,3.8
AMZ18412,Customer 1587,Product 549,Electronics,2022-08-16,2022-08-20,North America,Germany,Offline,4,422.29,1689.16,26.72,Pending,3.4
AMZ18413,Customer 2810,Product 982,Clothing,2020-09-03,2020-09-09,North America,United Kingdom,Offline,14,337.21,4720.94,46.94,Cancelled,4.1
AMZ18414,Customer 505,Product 210,Sports,2021-02-10,2021-02-17,Asia,Canada,Online,16,463.84,7421.44,24.09,Returned,2.3
AMZ18415,Customer 3781,Product 302,Toys,2024-09-12,2024-09-16,Asia,Germany,Offline,15,491.87,7378.05,8.35,Delivered,2.2
AMZ18416,Customer 3141,Product 26,Sports,2020-05-13,2020-05-15,North America,Australia,Offline,19,105.17,1998.23,12.56,Delivered,4.4
AMZ18417,Customer 4483,Product 744,Sports,2022-04-04,2022-04-06,North America,Brazil,Offline,9,111.06,999.54,18.8,Delivered,3.1
AMZ18418,Customer 3029,Product 760,Beauty,2022-02-11,2022-02-21,Europe,Brazil,Offline,19,87.01,1653.19,20.61,Returned,1.6
AMZ18419,Customer 2926,Product 378,Electronics,2020-03-11,2020-03-15,Europe,Brazil,Online,10,21.1,211.0,42.54,Delivered,2.5
AMZ18420,Customer 2683,Product 15,Toys,2020-12-29,2021-01-05,South America,Brazil,Online,16,219.28,3508.48,15.36,Delivered,1.5
AMZ18421,Customer 4633,Product 163,Toys,2020-09-18,2020-09-21,Europe,Brazil,Offline,12,392.27,4707.24,38.12,Delivered,1.3
AMZ18422,Customer 1689,Product 86,Home,2022-09-02,2022-09-11,Europe,India,Online,7,76.9,538.3,35.64,Pending,3.6
AMZ18423,Customer 2725,Product 643,Electronics,2023-01-17,2023-01-26,North America,United Kingdom,Online,5,280.9,1404.5,31.69,Delivered,4.8
AMZ18424,Customer 792,Product 496,Clothing,2024-08-22,2024-08-27,North America,Brazil,Online,16,35.43,566.88,11.27,Returned,1.9
AMZ18425,Customer 3312,Product 745,Clothing,2020-03-03,2020-03-08,Europe,Australia,Online,17,239.9,4078.3,14.29,Cancelled,4.7
AMZ18426,Customer 2889,Product 807,Home,2021-01-20,2021-01-29,Europe,Brazil,Offline,14,106.22,1487.08,12.3,Delivered,2.3
AMZ18427,Customer 1544,Product 887,Clothing,2024-08-16,2024-08-23,South America,Canada,Offline,19,353.48,6716.12,40.7,Delivered,1.2
AMZ18428,Customer 3013,Product 799,Books,2024-12-18,2024-12-22,North America,Canada,Offline,13,173.93,2261.09,30.51,Returned,2.6
AMZ18429,Customer 4785,Product 655,Sports,2020-12-25,2020-12-27,Asia,Germany,Online,16,270.33,4325.28,19.49,Cancelled,2.6
AMZ18430,Customer 4449,Product 870,Electronics,2022-05-27,2022-05-30,South America,Canada,Online,2,467.69,935.38,42.78,Cancelled,2.4
AMZ18431,Customer 2791,Product 182,Clothing,2020-08-21,2020-08-29,South America,Brazil,Online,15,335.47,5032.05,19.51,Cancelled,4.6
AMZ18432,Customer 576,Product 753,Beauty,2024-07-30,2024-08-08,North America,India,Online,3,320.75,962.25,7.73,Returned,4.4
AMZ18433,Customer 977,Product 690,Clothing,2024-01-14,2024-01-18,South America,Canada,Online,19,154.0,2926.0,43.28,Delivered,3.2
AMZ18434,Customer 289,Product 407,Clothing,2022-07-11,2022-07-15,Europe,Brazil,Offline,11,190.25,2092.75,28.31,Cancelled,3.5
AMZ18435,Customer 4112,Product 991,Books,2022-07-13,2022-07-14,North America,United States,Offline,7,337.7,2363.9,20.77,Delivered,1.5
AMZ18436,Customer 1743,Product 116,Beauty,2024-09-21,2024-09-25,Asia,Germany,Offline,7,104.08,728.56,25.23,Pending,3.8
AMZ18437,Customer 1868,Product 782,Electronics,2024-06-11,2024-06-21,South America,United Kingdom,Offline,8,492.99,3943.92,23.44,Pending,4.0
AMZ18438,Customer 4169,Product 190,Clothing,2020-09-27,2020-09-29,South America,Canada,Online,4,413.15,1652.6,39.9,Cancelled,1.6
AMZ18439,Customer 1448,Product 92,Beauty,2020-07-25,2020-07-27,Europe,India,Offline,20,473.0,9460.0,30.86,Cancelled,3.7
AMZ18440,Customer 3166,Product 14,Books,2021-06-30,2021-07-04,Europe,United States,Online,14,302.96,4241.44,10.19,Cancelled,3.7
AMZ18441,Customer 4650,Product 512,Electronics,2020-03-03,2020-03-10,North America,India,Offline,9,457.45,4117.05,31.77,Returned,3.9
AMZ18442,Customer 760,Product 826,Clothing,2021-09-13,2021-09-16,Australia,Canada,Online,20,123.04,2460.8,25.59,Delivered,4.3
AMZ18443,Customer 538,Product 999,Books,2022-04-26,2022-05-02,Australia,Brazil,Offline,18,437.01,7866.18,48.66,Returned,4.4
AMZ18444,Customer 3731,Product 348,Electronics,2024-08-18,2024-08-25,Australia,Germany,Offline,3,250.68,752.04,41.11,Pending,2.8
AMZ18445,Customer 756,Product 110,Beauty,2023-02-21,2023-03-02,South America,Canada,Online,8,438.99,3511.92,41.36,Delivered,2.7
AMZ18446,Customer 4807,Product 170,Home,2022-01-13,2022-01-14,Australia,Australia,Offline,14,492.2,6890.8,7.16,Pending,2.6
AMZ18447,Customer 576,Product 955,Home,2024-04-19,2024-04-25,Asia,United States,Online,1,405.26,405.26,44.98,Pending,4.7
AMZ18448,Customer 2404,Product 89,Clothing,2024-12-21,2024-12-29,Australia,United States,Online,2,375.23,750.46,12.51,Returned,1.7
AMZ18449,Customer 1815,Product 282,Beauty,2022-02-17,2022-02-25,South America,India,Offline,10,314.35,3143.5,13.78,Delivered,1.3
AMZ18450,Customer 867,Product 973,Clothing,2022-08-16,2022-08-18,Australia,United Kingdom,Online,19,328.33,6238.27,49.57,Delivered,4.0
AMZ18451,Customer 2013,Product 618,Books,2021-12-10,2021-12-15,Europe,Canada,Offline,4,30.11,120.44,41.53,Returned,4.5
AMZ18452,Customer 4137,Product 171,Beauty,2021-01-15,2021-01-22,Australia,United Kingdom,Offline,14,136.83,1915.62,39.83,Delivered,4.8
AMZ18453,Customer 1553,Product 158,Toys,2024-12-26,2024-12-29,Asia,India,Online,5,404.12,2020.6,7.39,Returned,3.4
AMZ18454,Customer 195,Product 571,Clothing,2020-01-02,2020-01-08,Europe,Germany,Offline,2,291.17,582.34,41.9,Delivered,2.9
AMZ18455,Customer 2026,Product 373,Toys,2023-02-13,2023-02-21,Africa,Germany,Online,16,61.75,988.0,39.3,Pending,4.0
AMZ18456,Customer 1763,Product 91,Sports,2021-06-15,2021-06-24,Europe,Australia,Online,4,90.28,361.12,42.48,Returned,1.3
AMZ18457,Customer 1552,Product 191,Sports,2021-09-17,2021-09-25,Asia,United Kingdom,Offline,14,479.9,6718.6,19.28,Delivered,2.4
AMZ18458,Customer 2006,Product 972,Sports,2020-02-16,2020-02-17,Australia,United States,Offline,12,225.09,2701.08,14.04,Cancelled,2.6
AMZ18459,Customer 3115,Product 960,Sports,2020-10-28,2020-11-04,Asia,Canada,Online,20,237.12,4742.4,32.17,Returned,2.5
AMZ18460,Customer 1375,Product 220,Clothing,2023-05-11,2023-05-13,Europe,Brazil,Online,18,450.61,8110.98,26.26,Pending,1.2
AMZ18461,Customer 3055,Product 501,Clothing,2023-01-20,2023-01-23,Africa,United States,Online,1,120.03,120.03,5.35,Cancelled,3.8
AMZ18462,Customer 4423,Product 743,Beauty,2021-09-08,2021-09-10,South America,United States,Offline,10,218.09,2180.9,36.36,Delivered,1.9
AMZ18463,Customer 2022,Product 46,Clothing,2020-02-26,2020-03-07,South America,India,Offline,13,40.27,523.51,45.71,Delivered,3.2
AMZ18464,Customer 4728,Product 67,Clothing,2021-02-11,2021-02-19,Asia,India,Online,16,35.82,573.12,29.31,Cancelled,4.9
AMZ18465,Customer 3331,Product 808,Sports,2021-06-14,2021-06-17,South America,United Kingdom,Online,13,152.07,1976.91,8.79,Returned,2.8
AMZ18466,Customer 2075,Product 609,Beauty,2024-10-26,2024-10-29,North America,United States,Offline,13,32.78,426.14,37.41,Delivered,3.7
AMZ18467,Customer 2798,Product 105,Books,2020-05-29,2020-06-08,North America,Australia,Offline,13,454.27,5905.51,8.9,Delivered,2.1
AMZ18468,Customer 1846,Product 159,Clothing,2022-10-23,2022-10-30,Asia,Australia,Offline,15,453.08,6796.2,45.54,Cancelled,2.8
AMZ18469,Customer 4208,Product 852,Toys,2020-05-16,2020-05-26,North America,Brazil,Online,12,114.6,1375.2,38.74,Cancelled,1.9
AMZ18470,Customer 714,Product 999,Books,2024-05-23,2024-05-28,Australia,Germany,Online,16,154.43,2470.88,6.01,Returned,4.2
AMZ18471,Customer 4122,Product 768,Electronics,2021-07-11,2021-07-17,Australia,Germany,Online,5,357.3,1786.5,20.32,Delivered,4.5
AMZ18472,Customer 4214,Product 341,Electronics,2023-01-08,2023-01-10,Australia,United States,Online,8,228.66,1829.28,35.11,Cancelled,2.6
AMZ18473,Customer 3633,Product 81,Books,2023-01-06,2023-01-09,South America,United Kingdom,Online,15,328.9,4933.5,45.18,Pending,3.7
AMZ18474,Customer 3243,Product 191,Home,2024-11-27,2024-12-06,Australia,United States,Offline,16,285.53,4568.48,24.63,Pending,3.4
AMZ18475,Customer 3034,Product 457,Sports,2021-04-14,2021-04-18,Asia,India,Offline,20,288.65,5773.0,12.18,Returned,4.9
AMZ18476,Customer 2999,Product 696,Toys,2020-09-06,2020-09-09,Africa,India,Offline,14,150.73,2110.22,41.48,Cancelled,2.7
